Date,Product Name,Demand,Naive,Moving_Average,XGBoost,Prophet
2025-08-30,Cetirizine 10mg,0.0,0.0,1.0,1.7560599,1.2304878319993655
2025-08-31,Cetirizine 10mg,0.0,0.0,1.0,0.74154824,0.8019852951203603
2025-08-04,Chlorpheniramine,0.0,0.0,1.8571428571428572,1.3658485,0.06347084372001044
2025-08-05,Chlorpheniramine,0.0,0.0,1.8571428571428572,0.7543757,1.1394376977612133
2025-08-06,Chlorpheniramine,2.0,6.0,1.8571428571428572,1.7836506,0.8537237606593358
2025-08-07,Chlorpheniramine,0.0,0.0,1.2857142857142858,1.1256868,0.5680098187354086
2025-08-08,Chlorpheniramine,0.0,0.0,1.2857142857142858,0.9600554,0.9251526253040391
2025-08-09,Chlorpheniramine,8.0,7.0,1.2857142857142858,1.949525,0.9251527960528015
2025-08-10,Chlorpheniramine,5.0,0.0,1.4285714285714286,0.5331599,1.4251526577263147
2025-08-11,Chlorpheniramine,0.0,0.0,2.142857142857143,1.4905069,0.07255231522593286
2025-08-12,Chlorpheniramine,0.0,0.0,2.142857142857143,1.37485,1.1485191692669192
2025-08-13,Chlorpheniramine,0.0,2.0,2.142857142857143,1.1970245,0.8628052321627033
2025-08-14,Chlorpheniramine,0.0,0.0,1.8571428571428572,1.1226591,0.5770912902402262
2025-08-15,Chlorpheniramine,0.0,0.0,1.8571428571428572,0.93413335,0.9342340968108903
2025-08-16,Chlorpheniramine,0.0,8.0,1.8571428571428572,0.93646663,0.9342342675554987
2025-08-17,Chlorpheniramine,0.0,5.0,0.7142857142857143,1.7154505,1.434234129231736
2025-08-18,Chlorpheniramine,0.0,0.0,0.0,1.2364407,0.08163378673099198
2025-08-19,Chlorpheniramine,7.0,0.0,0.0,0.9694484,1.157600640774725
2025-08-20,Chlorpheniramine,0.0,0.0,1.0,1.1172246,0.8718867036689911
2025-08-21,Chlorpheniramine,0.0,0.0,1.0,0.71621174,0.5861727617464627
2025-08-22,Chlorpheniramine,0.0,0.0,1.0,0.66909766,0.9433155683177415
2025-08-23,Chlorpheniramine,0.0,0.0,1.0,1.3032084,0.9433157390629034
2025-08-24,Chlorpheniramine,0.0,0.0,1.0,1.264589,1.4433156007366135
2025-08-25,Chlorpheniramine,5.0,0.0,1.0,0.13732137,0.0907152582369144
2025-08-26,Chlorpheniramine,0.0,7.0,1.7142857142857142,1.411389,1.1666821122761912
2025-08-27,Chlorpheniramine,0.0,0.0,0.7142857142857143,1.2064925,0.8809681751752789
2025-08-28,Chlorpheniramine,0.0,0.0,0.7142857142857143,1.0283571,0.5952542332512806
2025-08-29,Chlorpheniramine,0.0,0.0,0.7142857142857143,0.84757507,0.9523970398218142
2025-08-30,Chlorpheniramine,0.0,0.0,0.7142857142857143,0.4043857,0.952397210568464
2025-08-31,Chlorpheniramine,8.0,0.0,0.7142857142857143,1.8331772,1.452397072242035
2025-08-04,Ciprofloxacin 500mg,6.0,0.0,0.5714285714285714,0.0,1.4553593314540434
2025-08-05,Ciprofloxacin 500mg,0.0,0.0,1.4285714285714286,1.140464,0.754442399731921
2025-08-06,Ciprofloxacin 500mg,0.0,0.0,1.4285714285714286,1.0886897,1.5252249233732948
2025-08-07,Ciprofloxacin 500mg,10.0,0.0,1.4285714285714286,1.5015349,0.2649827666121686
2025-08-08,Ciprofloxacin 500mg,0.0,0.0,2.857142857142857,0.49616605,0.8957172094239046
2025-08-09,Ciprofloxacin 500mg,0.0,4.0,2.857142857142857,1.0183175,1.3863805071998017
2025-08-10,Ciprofloxacin 500mg,0.0,0.0,2.2857142857142856,0.9024313,0.4763522804764512
2025-08-11,Ciprofloxacin 500mg,0.0,6.0,2.2857142857142856,1.4083349,1.4888427375983921
2025-08-12,Ciprofloxacin 500mg,0.0,0.0,1.4285714285714286,0.898014,0.7879258058759635
2025-08-13,Ciprofloxacin 500mg,0.0,0.0,1.4285714285714286,0.82499796,1.5587083295184148
2025-08-14,Ciprofloxacin 500mg,0.0,10.0,1.4285714285714286,3.027304,0.2984661727566621
2025-08-15,Ciprofloxacin 500mg,0.0,0.0,0.0,0.7256687,0.9292006155671297
2025-08-16,Ciprofloxacin 500mg,0.0,0.0,0.0,0.8256729,1.41986391334851
2025-08-17,Ciprofloxacin 500mg,0.0,0.0,0.0,1.9861482,0.5098356866193499
2025-08-18,Ciprofloxacin 500mg,0.0,0.0,0.0,1.6779422,1.5223261437414954
2025-08-19,Ciprofloxacin 500mg,0.0,0.0,0.0,1.1962967,0.8214092120193961
2025-08-20,Ciprofloxacin 500mg,0.0,0.0,0.0,1.0292155,1.5921917356611899
2025-08-21,Ciprofloxacin 500mg,0.0,0.0,0.0,0.79872507,0.3319495789017186
2025-08-22,Ciprofloxacin 500mg,0.0,0.0,0.0,0.6689958,0.9626840217103546
2025-08-23,Ciprofloxacin 500mg,0.0,0.0,0.0,0.6473594,1.453347319489239
2025-08-24,Ciprofloxacin 500mg,0.0,0.0,0.0,0.84963983,0.5433190927651028
2025-08-25,Ciprofloxacin 500mg,0.0,0.0,0.0,0.76641345,1.555809549885844
2025-08-26,Ciprofloxacin 500mg,9.0,0.0,0.0,0.62430966,0.8548926181633286
2025-08-27,Ciprofloxacin 500mg,0.0,0.0,1.2857142857142858,0.63736767,1.6256751418039652
2025-08-28,Ciprofloxacin 500mg,0.0,0.0,1.2857142857142858,0.9429996,0.36543298504621213
2025-08-29,Ciprofloxacin 500mg,0.0,0.0,1.2857142857142858,1.149145,0.9961674278577485
2025-08-30,Ciprofloxacin 500mg,0.0,0.0,1.2857142857142858,0.85975975,1.4868307256338662
2025-08-31,Ciprofloxacin 500mg,0.0,0.0,1.2857142857142858,1.7552475,0.5768024989080016
2025-08-04,Clotrimazole Cream,0.0,0.0,0.7142857142857143,0.41543645,1.605600332018462
2025-08-05,Clotrimazole Cream,3.0,5.0,0.7142857142857143,0.44883755,1.8583360013159282
2025-08-06,Clotrimazole Cream,0.0,0.0,0.42857142857142855,0.8502941,0.7119594142243716
2025-08-07,Clotrimazole Cream,0.0,0.0,0.42857142857142855,0.47704002,1.0705328702461991
2025-08-08,Clotrimazole Cream,15.0,0.0,0.42857142857142855,0.5446027,0.28247244881285494
2025-08-09,Clotrimazole Cream,0.0,0.0,2.5714285714285716,3.3682494,1.7876833362577342
2025-08-10,Clotrimazole Cream,0.0,0.0,2.5714285714285716,1.650969,1.859598159849667
2025-08-11,Clotrimazole Cream,5.0,0.0,2.5714285714285716,1.2453148,1.6164343839602804
2025-08-12,Clotrimazole Cream,4.0,3.0,3.2857142857142856,0.8686557,1.869170053259125
2025-08-13,Clotrimazole Cream,0.0,0.0,3.4285714285714284,1.0777277,0.7227934661677267
2025-08-14,Clotrimazole Cream,0.0,0.0,3.4285714285714284,1.6374817,1.0813669221886368
2025-08-15,Clotrimazole Cream,0.0,15.0,3.4285714285714284,1.3157722,0.29330650075645814
2025-08-16,Clotrimazole Cream,0.0,0.0,1.2857142857142858,1.4163656,1.7985173881943752
2025-08-17,Clotrimazole Cream,0.0,0.0,1.2857142857142858,1.53339,1.8704322117932373
2025-08-18,Clotrimazole Cream,0.0,5.0,1.2857142857142858,0.3486499,1.6272684359054457
2025-08-19,Clotrimazole Cream,0.0,4.0,0.5714285714285714,1.4241948,1.8800041051997405
2025-08-20,Clotrimazole Cream,0.0,0.0,0.0,2.0326383,0.7336275181097767
2025-08-21,Clotrimazole Cream,0.0,0.0,0.0,1.2636248,1.0922009741325986
2025-08-22,Clotrimazole Cream,0.0,0.0,0.0,0.7566151,0.3041405527000618
2025-08-23,Clotrimazole Cream,0.0,0.0,0.0,2.4416807,1.8093514401399355
2025-08-24,Clotrimazole Cream,0.0,0.0,0.0,0.2860166,1.881266263733358
2025-08-25,Clotrimazole Cream,0.0,0.0,0.0,0.57292956,1.638102487847264
2025-08-26,Clotrimazole Cream,0.0,0.0,0.0,1.0356174,1.8908381571463866
2025-08-27,Clotrimazole Cream,0.0,0.0,0.0,0.3004552,0.7444615700518273
2025-08-28,Clotrimazole Cream,0.0,0.0,0.0,0.46261126,1.1030350260750361
2025-08-29,Clotrimazole Cream,3.0,0.0,0.0,0.5133726,0.3149746046419446
2025-08-30,Clotrimazole Cream,0.0,0.0,0.42857142857142855,0.0,1.8201854920826273
2025-08-31,Clotrimazole Cream,0.0,0.0,0.42857142857142855,0.7162263,1.8921003156769287
2025-08-04,Combiflam,0.0,12.0,3.4285714285714284,1.3644519,2.284881164953348
2025-08-05,Combiflam,9.0,0.0,1.7142857142857142,0.31799012,2.4865437397027255
2025-08-06,Combiflam,0.0,0.0,3.0,0.13157183,2.3436887394170003
2025-08-07,Combiflam,0.0,0.0,3.0,0.774427,1.1294161046381996
2025-08-08,Combiflam,0.0,0.0,3.0,0.5531882,1.7008396201093914
2025-08-09,Combiflam,0.0,0.0,3.0,0.7298306,2.2722631529929975
2025-08-10,Combiflam,0.0,12.0,3.0,1.5643983,3.2722536986584387
2025-08-11,Combiflam,0.0,0.0,1.2857142857142858,0.9219201,2.435465395946503
2025-08-12,Combiflam,12.0,9.0,1.2857142857142858,1.664177,2.637127970695232
2025-08-13,Combiflam,0.0,0.0,1.7142857142857142,0.27389684,2.4942729704077498
2025-08-14,Combiflam,4.0,0.0,1.7142857142857142,0.27694947,1.2800003356302323
2025-08-15,Combiflam,0.0,0.0,2.2857142857142856,0.34770662,1.851423851103125
2025-08-16,Combiflam,0.0,0.0,2.2857142857142856,0.8255998,2.4228473839827673
2025-08-17,Combiflam,0.0,0.0,2.2857142857142856,0.61110723,3.4228379296509157
2025-08-18,Combiflam,0.0,0.0,2.2857142857142856,1.5544252,2.5860496269377116
2025-08-19,Combiflam,0.0,12.0,2.2857142857142856,1.7269105,2.7877122016900175
2025-08-20,Combiflam,0.0,0.0,0.5714285714285714,1.7691524,2.6448572014006553
2025-08-21,Combiflam,0.0,4.0,0.5714285714285714,1.847534,1.430584566625254
2025-08-22,Combiflam,0.0,0.0,0.0,1.3804145,2.002008082096858
2025-08-23,Combiflam,0.0,0.0,0.0,5.5062704,2.573431614976277
2025-08-24,Combiflam,0.0,0.0,0.0,1.5584166,3.5734221606446237
2025-08-25,Combiflam,0.0,0.0,0.0,1.0953673,2.736633857930867
2025-08-26,Combiflam,0.0,0.0,0.0,0.0,2.938296432679787
2025-08-27,Combiflam,0.0,0.0,0.0,0.5316157,2.7954414323935617
2025-08-28,Combiflam,0.0,0.0,0.0,0.91855174,1.581168797617287
2025-08-29,Combiflam,0.0,0.0,0.0,0.6355361,2.1525923130898494
2025-08-30,Combiflam,0.0,0.0,0.0,0.83855575,2.724015845970058
2025-08-31,Combiflam,0.0,0.0,0.0,0.72850585,3.7240063916371016
2025-08-04,Crocin Advance,0.0,0.0,2.0,0.95974934,0.9032901560870775
2025-08-05,Crocin Advance,0.0,0.0,2.0,0.21065734,0.7755190736738109
2025-08-06,Crocin Advance,0.0,14.0,2.0,0.51530415,3.2039197625696243
2025-08-07,Crocin Advance,0.0,0.0,0.0,0.7744395,1.204087055171294
2025-08-08,Crocin Advance,0.0,0.0,0.0,0.62663555,3.4182194136877904
2025-08-09,Crocin Advance,0.0,0.0,0.0,1.0928591,1.7755040060548348
2025-08-10,Crocin Advance,0.0,0.0,0.0,0.98852545,1.6326745189527172
2025-08-11,Crocin Advance,0.0,0.0,0.0,0.47692028,0.9114463359216536
2025-08-12,Crocin Advance,0.0,0.0,0.0,0.3290575,0.7836752535060378
2025-08-13,Crocin Advance,0.0,0.0,0.0,1.5044217,3.2120759424000243
2025-08-14,Crocin Advance,0.0,0.0,0.0,0.36271316,1.2122432350040495
2025-08-15,Crocin Advance,5.0,0.0,0.0,0.36532724,3.4263755935200537
2025-08-16,Crocin Advance,0.0,0.0,0.7142857142857143,0.6266864,1.7836601858968981
2025-08-17,Crocin Advance,4.0,0.0,0.7142857142857143,1.0905087,1.6408306987828576
2025-08-18,Crocin Advance,0.0,0.0,1.2857142857142858,0.0,0.9196025157486494
2025-08-19,Crocin Advance,10.0,0.0,1.2857142857142858,0.30443525,0.7918314333443603
2025-08-20,Crocin Advance,0.0,0.0,2.7142857142857144,1.711094,3.2202321222338273
2025-08-21,Crocin Advance,0.0,0.0,2.7142857142857144,1.1074238,1.2203994148369404
2025-08-22,Crocin Advance,5.0,5.0,2.7142857142857144,0.7003826,3.434531773352317
2025-08-23,Crocin Advance,3.0,0.0,2.7142857142857144,1.2613255,1.7918163657246047
2025-08-24,Crocin Advance,0.0,4.0,3.142857142857143,2.5394332,1.6489868786205613
2025-08-25,Crocin Advance,0.0,0.0,2.5714285714285716,1.789682,0.9277586955832257
2025-08-26,Crocin Advance,15.0,10.0,2.5714285714285716,1.3331243,0.7999876131659438
2025-08-27,Crocin Advance,0.0,0.0,3.2857142857142856,4.064776,3.2283883020676307
2025-08-28,Crocin Advance,8.0,0.0,3.2857142857142856,0.8425173,1.2285555946696958
2025-08-29,Crocin Advance,0.0,5.0,4.428571428571429,0.41658843,3.4426879531879164
2025-08-30,Crocin Advance,0.0,3.0,3.7142857142857144,0.31093058,1.7999725455583602
2025-08-31,Crocin Advance,0.0,0.0,3.2857142857142856,0.8001224,1.6571430584507014
2025-08-04,Dexamethasone 4mg,0.0,0.0,0.0,0.25139546,1.8292335209611632
2025-08-05,Dexamethasone 4mg,0.0,0.0,0.0,0.6971216,0.9649562871976309
2025-08-06,Dexamethasone 4mg,0.0,0.0,0.0,0.63550085,0.0
2025-08-07,Dexamethasone 4mg,0.0,0.0,0.0,0.24166112,0.7506397192456872
2025-08-08,Dexamethasone 4mg,0.0,0.0,0.0,0.7172642,0.0
2025-08-09,Dexamethasone 4mg,7.0,0.0,0.0,0.6887771,1.6082602808886177
2025-08-10,Dexamethasone 4mg,0.0,0.0,1.0,2.5048423,0.0
2025-08-11,Dexamethasone 4mg,0.0,0.0,1.0,0.98724335,1.7389863524961338
2025-08-12,Dexamethasone 4mg,8.0,0.0,1.0,0.7995294,0.8747091187352237
2025-08-13,Dexamethasone 4mg,0.0,0.0,2.142857142857143,1.7380079,0.0
2025-08-14,Dexamethasone 4mg,0.0,0.0,2.142857142857143,2.4697886,0.6603925507834908
2025-08-15,Dexamethasone 4mg,0.0,0.0,2.142857142857143,1.6730548,0.0
2025-08-16,Dexamethasone 4mg,5.0,7.0,2.142857142857143,4.120305,1.5180131124229836
2025-08-17,Dexamethasone 4mg,8.0,0.0,1.8571428571428572,0.51822543,0.0
2025-08-18,Dexamethasone 4mg,3.0,0.0,3.0,0.59229106,1.6487391840380816
2025-08-19,Dexamethasone 4mg,0.0,8.0,3.4285714285714284,0.24450882,0.784461950264908
2025-08-20,Dexamethasone 4mg,0.0,0.0,2.2857142857142856,1.3136952,0.0
2025-08-21,Dexamethasone 4mg,0.0,0.0,2.2857142857142856,1.6584126,0.5701453823199749
2025-08-22,Dexamethasone 4mg,0.0,0.0,2.2857142857142856,1.5760257,0.0
2025-08-23,Dexamethasone 4mg,0.0,5.0,2.2857142857142856,2.8999038,1.4277659439605268
2025-08-24,Dexamethasone 4mg,0.0,8.0,1.5714285714285714,1.1275549,0.0
2025-08-25,Dexamethasone 4mg,0.0,3.0,0.42857142857142855,0.86304665,1.5584920155730517
2025-08-26,Dexamethasone 4mg,0.0,0.0,0.0,0.5676425,0.6942147818136502
2025-08-27,Dexamethasone 4mg,0.0,0.0,0.0,0.85118026,0.0
2025-08-28,Dexamethasone 4mg,6.0,0.0,0.0,1.0539293,0.47989821385777787
2025-08-29,Dexamethasone 4mg,0.0,0.0,0.8571428571428571,0.72811234,0.0
2025-08-30,Dexamethasone 4mg,0.0,0.0,0.8571428571428571,1.3544117,1.33751877549664
2025-08-31,Dexamethasone 4mg,0.0,0.0,0.8571428571428571,1.2267193,0.0
2025-08-04,Digene,0.0,0.0,0.0,0.8068634,0.0
2025-08-05,Digene,6.0,0.0,0.0,1.0914829,0.0
2025-08-06,Digene,0.0,0.0,0.8571428571428571,0.1407616,0.737812546993447
2025-08-07,Digene,0.0,0.0,0.8571428571428571,0.9810265,0.7378110043056665
2025-08-08,Digene,0.0,0.0,0.8571428571428571,0.84898406,0.7378093291604012
2025-08-09,Digene,0.0,0.0,0.8571428571428571,0.9473306,1.3095383439255828
2025-08-10,Digene,8.0,0.0,0.8571428571428571,0.5933264,0.16607530901628242
2025-08-11,Digene,0.0,0.0,2.0,0.9701022,0.0
2025-08-12,Digene,0.0,6.0,2.0,0.55189955,0.0
2025-08-13,Digene,0.0,0.0,1.1428571428571428,0.40050668,0.6837419270192079
2025-08-14,Digene,0.0,0.0,1.1428571428571428,0.95977527,0.6837403843303677
2025-08-15,Digene,0.0,0.0,1.1428571428571428,0.9929609,0.6837387091850011
2025-08-16,Digene,0.0,0.0,1.1428571428571428,1.829368,1.255467723951249
2025-08-17,Digene,0.0,8.0,1.1428571428571428,6.2607665,0.1120046890398777
2025-08-18,Digene,0.0,0.0,0.0,1.8868101,0.0
2025-08-19,Digene,0.0,0.0,0.0,1.5052052,0.0
2025-08-20,Digene,0.0,0.0,0.0,0.92008334,0.6296713070436799
2025-08-21,Digene,8.0,0.0,0.0,0.5559365,0.6296697643555483
2025-08-22,Digene,0.0,0.0,1.1428571428571428,1.2722514,0.6296680892096012
2025-08-23,Digene,6.0,0.0,1.1428571428571428,1.2755581,1.2013971039752134
2025-08-24,Digene,0.0,0.0,2.0,2.22054,0.05793406906344756
2025-08-25,Digene,0.0,0.0,2.0,0.87580013,0.0
2025-08-26,Digene,0.0,0.0,2.0,1.0464756,0.0
2025-08-27,Digene,0.0,0.0,2.0,1.1671896,0.5756006870681518
2025-08-28,Digene,0.0,8.0,2.0,3.6767612,0.5755991443802494
2025-08-29,Digene,0.0,0.0,0.8571428571428571,1.809343,0.5755974692352146
2025-08-30,Digene,0.0,6.0,0.8571428571428571,3.4293725,1.1473264839997253
2025-08-31,Digene,0.0,0.0,0.0,2.1261477,0.003863449087042836
2025-08-04,Disprin,0.0,0.0,0.8571428571428571,0.79681545,0.4008480844181653
2025-08-05,Disprin,0.0,0.0,0.8571428571428571,1.2184689,1.5081834681431485
2025-08-06,Disprin,6.0,0.0,0.8571428571428571,1.2097654,1.1505299314270692
2025-08-07,Disprin,0.0,0.0,1.7142857142857142,0.5786725,0.5783733125640325
2025-08-08,Disprin,0.0,6.0,1.7142857142857142,0.9371143,1.4362256923916437
2025-08-09,Disprin,0.0,0.0,0.8571428571428571,1.5823059,0.3635620060307262
2025-08-10,Disprin,0.0,0.0,0.8571428571428571,1.4918149,0.4349046609818997
2025-08-11,Disprin,0.0,0.0,0.8571428571428571,1.2031078,0.3928297053666234
2025-08-12,Disprin,0.0,0.0,0.8571428571428571,0.8077369,1.5001650890899552
2025-08-13,Disprin,8.0,6.0,0.8571428571428571,2.0011203,1.142511552371804
2025-08-14,Disprin,0.0,0.0,1.1428571428571428,1.3911276,0.5703549335108908
2025-08-15,Disprin,0.0,0.0,1.1428571428571428,1.0473967,1.4282073133392896
2025-08-16,Disprin,0.0,0.0,1.1428571428571428,1.8904897,0.35554362698050646
2025-08-17,Disprin,0.0,0.0,1.1428571428571428,2.0042706,0.42688628192879274
2025-08-18,Disprin,0.0,0.0,1.1428571428571428,2.3223538,0.3848113263130299
2025-08-19,Disprin,0.0,0.0,1.1428571428571428,1.8029711,1.4921467100393841
2025-08-20,Disprin,0.0,8.0,1.1428571428571428,4.088568,1.1344931733192127
2025-08-21,Disprin,0.0,0.0,0.0,0.5286333,0.5623365544571068
2025-08-22,Disprin,0.0,0.0,0.0,0.44593924,1.4201889342869358
2025-08-23,Disprin,7.0,0.0,0.0,0.62132496,0.34752524792724276
2025-08-24,Disprin,0.0,0.0,1.0,2.6444063,0.41886790287676
2025-08-25,Disprin,6.0,0.0,1.0,1.0207185,0.37679294726148777
2025-08-26,Disprin,0.0,0.0,1.8571428571428572,0.38146865,1.484128330982676
2025-08-27,Disprin,0.0,0.0,1.8571428571428572,0.5571537,1.126474794266621
2025-08-28,Disprin,0.0,0.0,1.8571428571428572,1.2637082,0.5543181754039651
2025-08-29,Disprin,0.0,0.0,1.8571428571428572,0.8307274,1.412170555233299
2025-08-30,Disprin,0.0,7.0,1.8571428571428572,3.150443,0.3395068688738631
2025-08-31,Disprin,0.0,0.0,0.8571428571428571,2.7343862,0.41084952382365286
2025-08-04,Dolo 650mg,0.0,8.0,2.4285714285714284,0.95410305,0.9120826919224687
2025-08-05,Dolo 650mg,0.0,0.0,1.2857142857142858,0.8498625,0.9609799350914028
2025-08-06,Dolo 650mg,0.0,0.0,1.2857142857142858,0.6279429,1.7466188824247448
2025-08-07,Dolo 650mg,0.0,0.0,1.2857142857142858,0.840216,1.817984773678605
2025-08-08,Dolo 650mg,0.0,0.0,1.2857142857142858,0.7903534,0.6750761127317422
2025-08-09,Dolo 650mg,0.0,9.0,1.2857142857142858,1.1208726,1.460706126322875
2025-08-10,Dolo 650mg,0.0,0.0,0.0,1.0511808,2.6749005095775393
2025-08-11,Dolo 650mg,0.0,0.0,0.0,0.4551343,0.9547145230839168
2025-08-12,Dolo 650mg,0.0,0.0,0.0,0.02359769,1.0036117662544835
2025-08-13,Dolo 650mg,0.0,0.0,0.0,0.0,1.789250713587085
2025-08-14,Dolo 650mg,4.0,0.0,0.0,0.66890746,1.8606166048399169
2025-08-15,Dolo 650mg,0.0,0.0,0.5714285714285714,0.29491287,0.7177079438946359
2025-08-16,Dolo 650mg,0.0,0.0,0.5714285714285714,0.30723414,1.5033379574781829
2025-08-17,Dolo 650mg,0.0,0.0,0.5714285714285714,0.94981253,2.717532340740168
2025-08-18,Dolo 650mg,0.0,0.0,0.5714285714285714,0.8309162,0.9973463542456806
2025-08-19,Dolo 650mg,0.0,0.0,0.5714285714285714,0.99428886,1.0462435974180893
2025-08-20,Dolo 650mg,0.0,0.0,0.5714285714285714,0.6355031,1.8318825447506872
2025-08-21,Dolo 650mg,6.0,4.0,0.5714285714285714,0.97055376,1.9032484360062796
2025-08-22,Dolo 650mg,0.0,0.0,0.8571428571428571,0.7912903,0.7603397750575303
2025-08-23,Dolo 650mg,0.0,0.0,0.8571428571428571,0.6277647,1.545969788643261
2025-08-24,Dolo 650mg,0.0,0.0,0.8571428571428571,1.6027561,2.760164171901703
2025-08-25,Dolo 650mg,0.0,0.0,0.8571428571428571,0.3449387,1.0399781854071293
2025-08-26,Dolo 650mg,0.0,0.0,0.8571428571428571,1.27896,1.0888754285774878
2025-08-27,Dolo 650mg,5.0,0.0,0.8571428571428571,1.4088691,1.8745143759142893
2025-08-28,Dolo 650mg,0.0,6.0,1.5714285714285714,1.9041582,1.9458802671675917
2025-08-29,Dolo 650mg,0.0,0.0,0.7142857142857143,0.7612773,0.8029716062185345
2025-08-30,Dolo 650mg,0.0,0.0,0.7142857142857143,0.1220838,1.5886016198066844
2025-08-31,Dolo 650mg,6.0,0.0,0.7142857142857143,0.6678194,2.8027960030643317
2025-08-04,Domperidone 10mg,0.0,8.0,3.2857142857142856,0.81142294,1.6649253511911044
2025-08-05,Domperidone 10mg,0.0,0.0,2.142857142857143,0.6246628,2.409273397298856
2025-08-06,Domperidone 10mg,6.0,8.0,2.142857142857143,1.2331944,2.8373986161257134
2025-08-07,Domperidone 10mg,0.0,0.0,1.8571428571428572,0.87699246,1.767198229012864
2025-08-08,Domperidone 10mg,0.0,0.0,1.8571428571428572,0.9289323,2.3380240092650406
2025-08-09,Domperidone 10mg,0.0,7.0,1.8571428571428572,1.3083739,2.480762904807643
2025-08-10,Domperidone 10mg,0.0,0.0,0.8571428571428571,1.1219405,1.7673209853850187
2025-08-11,Domperidone 10mg,0.0,0.0,0.8571428571428571,1.2394583,1.8147452134415343
2025-08-12,Domperidone 10mg,0.0,0.0,0.8571428571428571,0.85818726,2.5590932595489764
2025-08-13,Domperidone 10mg,0.0,6.0,0.8571428571428571,2.192854,2.987218478374815
2025-08-14,Domperidone 10mg,0.0,0.0,0.0,1.0185108,1.9170180912623707
2025-08-15,Domperidone 10mg,0.0,0.0,0.0,0.88082236,2.4878438715149485
2025-08-16,Domperidone 10mg,0.0,0.0,0.0,0.91292673,2.6305827670599595
2025-08-17,Domperidone 10mg,10.0,0.0,0.0,1.8970723,1.917140847633778
2025-08-18,Domperidone 10mg,0.0,0.0,1.4285714285714286,1.14774,1.9645650756908426
2025-08-19,Domperidone 10mg,0.0,0.0,1.4285714285714286,0.998595,2.7089131217997657
2025-08-20,Domperidone 10mg,0.0,0.0,1.4285714285714286,0.7301572,3.1370383406239988
2025-08-21,Domperidone 10mg,0.0,0.0,1.4285714285714286,0.95429176,2.066837953513388
2025-08-22,Domperidone 10mg,0.0,0.0,1.4285714285714286,0.9738248,2.637663733764856
2025-08-23,Domperidone 10mg,0.0,0.0,1.4285714285714286,1.8465621,2.7804026293083757
2025-08-24,Domperidone 10mg,0.0,10.0,1.4285714285714286,3.6987438,2.0669607098838907
2025-08-25,Domperidone 10mg,0.0,0.0,0.0,0.27938512,2.114384937941273
2025-08-26,Domperidone 10mg,0.0,0.0,0.0,0.6601391,2.8587329840458597
2025-08-27,Domperidone 10mg,0.0,0.0,0.0,0.18381162,3.2868582028731823
2025-08-28,Domperidone 10mg,0.0,0.0,0.0,0.61403394,2.216657815762895
2025-08-29,Domperidone 10mg,0.0,0.0,0.0,0.5424725,2.7874835960157816
2025-08-30,Domperidone 10mg,0.0,0.0,0.0,0.31961787,2.9302224915581077
2025-08-31,Domperidone 10mg,0.0,0.0,0.0,0.69846636,2.21678057213265
2025-08-04,Erythromycin 250mg,0.0,0.0,1.2857142857142858,1.0950623,1.4841563019673312
2025-08-05,Erythromycin 250mg,0.0,0.0,1.2857142857142858,0.95013446,1.5352260066844434
2025-08-06,Erythromycin 250mg,0.0,0.0,1.2857142857142858,0.86336803,0.10667075076330024
2025-08-07,Erythromycin 250mg,0.0,0.0,1.2857142857142858,1.1749034,1.1066593267649785
2025-08-08,Erythromycin 250mg,0.0,0.0,1.2857142857142858,0.97540313,0.24952615201494022
2025-08-09,Erythromycin 250mg,0.0,0.0,1.2857142857142858,1.0484288,0.9638037020373417
2025-08-10,Erythromycin 250mg,0.0,9.0,1.2857142857142858,3.8909776,1.1066591651260969
2025-08-11,Erythromycin 250mg,0.0,0.0,0.0,0.6021844,1.4983808089126271
2025-08-12,Erythromycin 250mg,0.0,0.0,0.0,0.67567354,1.5494505136305694
2025-08-13,Erythromycin 250mg,0.0,0.0,0.0,0.36196163,0.12089525771019227
2025-08-14,Erythromycin 250mg,0.0,0.0,0.0,0.50921106,1.1208838337111302
2025-08-15,Erythromycin 250mg,8.0,0.0,0.0,0.5415618,0.2637506589613864
2025-08-16,Erythromycin 250mg,7.0,0.0,1.1428571428571428,3.1515453,0.9780282089790324
2025-08-17,Erythromycin 250mg,0.0,0.0,2.142857142857143,2.7092342,1.1208836720735107
2025-08-18,Erythromycin 250mg,0.0,0.0,2.142857142857143,1.5301268,1.5126053158614439
2025-08-19,Erythromycin 250mg,0.0,0.0,2.142857142857143,1.394876,1.563675020573996
2025-08-20,Erythromycin 250mg,0.0,0.0,2.142857142857143,1.3729315,0.13511976465573983
2025-08-21,Erythromycin 250mg,0.0,0.0,2.142857142857143,1.2489573,1.1351083406564948
2025-08-22,Erythromycin 250mg,0.0,8.0,2.142857142857143,2.613991,0.2779751659078328
2025-08-23,Erythromycin 250mg,0.0,7.0,1.0,3.1072907,0.9922527159275988
2025-08-24,Erythromycin 250mg,0.0,0.0,0.0,1.454355,1.1351081790172806
2025-08-25,Erythromycin 250mg,0.0,0.0,0.0,0.516299,1.52682982280674
2025-08-26,Erythromycin 250mg,0.0,0.0,0.0,0.7083045,1.577899527525907
2025-08-27,Erythromycin 250mg,4.0,0.0,0.0,0.6957228,0.14934427160128738
2025-08-28,Erythromycin 250mg,0.0,0.0,0.5714285714285714,0.87614346,1.1493328476026463
